Id_vente,Id_bien,Date_mutation,Valeur_fonciere
04199,21475,2020-01,203500
04200,24912,2020-01,93000
04201,10113,2020-01,115000
04202,20140,2020-01,117400
04203,24109,2020-01,115000
04204,30053,2020-01,345750
04205,31029,2020-01,358890
04206,14055,2020-01,166000
04207,15969,2020-01,62791
04208,24132,2020-01,161410
04209,15771,2020-01,373800
04210,09878,2020-01,234000
04211,08248,2020-01,52500
04212,25563,2020-01,96000
04213,33250,2020-01,328500
04214,04021,2020-01,118000
04215,25388,2020-01,74100
04216,04715,2020-01,287500
04217,17456,2020-01,161000
04218,30759,2020-01,108000
04219,10081,2020-01,80000
04220,22632,2020-01,40680
04221,04095,2020-01,167000
04222,21089,2020-01,465000
04223,17244,2020-01,446321
04224,25082,2020-01,610000
04225,06270,2020-01,275000
04226,29157,2020-01,1272000
04227,33025,2020-01,1495000
04228,21799,2020-01,2200000
04229,30544,2020-01,293000
04230,02278,2020-01,210000
04231,06065,2020-01,777900
04232,32058,2020-01,115000
04233,23067,2020-01,550000
04234,04523,2020-01,5054500
04235,22687,2020-01,475000
04236,30844,2020-01,1825000
04237,15462,2020-01,1430000
04238,03597,2020-01,31713
04239,04926,2020-01,410600
04240,09506,2020-01,492700
04241,27392,2020-01,392000
04242,32906,2020-01,152000
04243,02336,2020-01,523000
04244,31078,2020-01,252500
04245,26594,2020-01,170000
04246,33917,2020-01,417100
04247,14899,2020-01,456000
04248,27948,2020-01,868000
04249,22165,2020-01,442000
04250,17360,2020-01,358000
04251,33754,2020-01,101700
04252,08505,2020-01,1351520
04253,06088,2020-01,1288000
04254,33100,2020-01,1364850
04255,11821,2020-01,2900000
04256,13899,2020-01,1225000
04257,32202,2020-01,360500
04258,26099,2020-01,1705000
04259,07593,2020-01,849200
04260,31604,2020-01,420800
04261,07503,2020-01,243000
04262,14680,2020-01,322000
04263,28260,2020-01,397200
04264,08826,2020-01,206800
04265,00802,2020-01,1420000
04266,32335,2020-01,422000
04267,30176,2020-01,124000
04268,03354,2020-01,805500
04269,17695,2020-01,549000
04270,18434,2020-01,248050
04271,18788,2020-01,612500
04272,02167,2020-01,80000
04273,17149,2020-01,58000
04274,23243,2020-01,91000
04275,32848,2020-01,277000
04276,21524,2020-01,329000
04277,14829,2020-01,260000
04278,07634,2020-01,1e+05
04279,26992,2020-01,205000
04280,25106,2020-01,37500
04281,00945,2020-01,40000
04282,16136,2020-01,321500
04283,31406,2020-01,138000
04284,02130,2020-01,246500
04285,30013,2020-01,237000
04286,33552,2020-01,92020
04287,03293,2020-01,210300
04288,14924,2020-01,270000
04289,22520,2020-01,375500
04290,30302,2020-01,192000
04291,08306,2020-01,65000
04292,25441,2020-01,544000
04293,28637,2020-01,186850
04294,16671,2020-01,165776
04295,30734,2020-01,246500
04296,01076,2020-01,66000
04297,28784,2020-01,202500
04298,00746,2020-01,950000
04299,26723,2020-01,406000
04300,04521,2020-01,453320
04301,00202,2020-01,314900
04302,04047,2020-01,275400
04303,10953,2020-01,274300
04304,27212,2020-01,48000
04305,10220,2020-01,121000
04306,25235,2020-01,206070
04307,23387,2020-01,101150
04308,23846,2020-01,277000
04309,05996,2020-01,135000
04310,12052,2020-01,42500
04311,05530,2020-01,102060
04312,01075,2020-01,154000
04313,25790,2020-01,139300
04314,17063,2020-01,109040
04315,02209,2020-01,155000
04316,24499,2020-01,282000
04317,31343,2020-01,157000
04318,26320,2020-01,147800
04319,09626,2020-01,203500
04320,17201,2020-01,129000
04321,12421,2020-01,30000
04322,03591,2020-01,62000
04323,20485,2020-01,220460
04324,23781,2020-01,390000
04325,27258,2020-01,102500
04326,29490,2020-01,89000
04327,29705,2020-01,83740
04328,07234,2020-01,64800
04329,00865,2020-01,266150
04330,09772,2020-01,193500
04331,22903,2020-01,55000
04332,24404,2020-01,61000
04333,06798,2020-01,204000
04334,28079,2020-01,160000
04335,14987,2020-01,151206
04336,16914,2020-01,1e+05
04337,00503,2020-01,118500
04338,04880,2020-01,199200
04339,26639,2020-01,170000
04340,20081,2020-01,151300
04341,26458,2020-01,250000
04342,13773,2020-01,114250
04343,28199,2020-01,206290
04344,11255,2020-01,150000
04345,28334,2020-01,160675
04346,08271,2020-01,440000
04347,15513,2020-01,282000
04348,15888,2020-01,123000
04349,29603,2020-01,655300
04350,09211,2020-01,638400
04351,03728,2020-01,159000
04352,11937,2020-01,140000
04353,10946,2020-01,240000
04354,27756,2020-01,503000
04355,18738,2020-01,310000
04356,11585,2020-01,310000
04357,29531,2020-01,270000
04358,04390,2020-01,197000
04359,25881,2020-01,92000
04360,01591,2020-01,251600
04361,08397,2020-01,82000
04362,02826,2020-01,448380
04363,27863,2020-01,131628
04364,00584,2020-01,863695
04365,03854,2020-01,452750
04366,01914,2020-01,256095
04367,14409,2020-01,317000
04368,34115,2020-01,457660
04369,11148,2020-01,135000
04370,03675,2020-01,315000
04371,30974,2020-01,951500
04372,25395,2020-01,331000
04373,09733,2020-01,563000
04374,07778,2020-01,239000
04375,19464,2020-01,243000
04376,10600,2020-01,439425
04377,06057,2020-01,399000
04378,12786,2020-01,364900
04379,00819,2020-01,175000
04380,05099,2020-01,175000
04381,14588,2020-01,94000
04382,29219,2020-01,242000
04383,18085,2020-01,115000
04384,31650,2020-01,60000
04385,17916,2020-01,419000
04386,27552,2020-01,157000
04387,15628,2020-01,56000
04388,24854,2020-01,212300
04389,18355,2020-01,269000
04390,09039,2020-01,182550
04391,15153,2020-01,262000
04392,12675,2020-01,380270.9
04393,28430,2020-01,157500
04394,11256,2020-01,105000
04395,29809,2020-01,281640
04396,16293,2020-01,171370
04397,25036,2020-01,494000
04398,17913,2020-01,135424
04399,33431,2020-01,359000
04400,06205,2020-01,264150
04401,10352,2020-01,253130
04402,21567,2020-01,162000
04403,00761,2020-01,105800
04404,27469,2020-01,260000
04405,32635,2020-01,85000
04406,25013,2020-01,85000
04407,32963,2020-01,324000
04408,22431,2020-01,164251
04409,25180,2020-01,163000
04410,25515,2020-01,139100
04411,30809,2020-01,567100
04412,26526,2020-01,55250
04413,05272,2020-01,153000
04414,31040,2020-01,156700
04415,33318,2020-01,632800
04416,21757,2020-01,189000
04417,01432,2020-01,118560
04418,08104,2020-01,153000
04419,25484,2020-01,280000
04420,05548,2020-01,124900
04421,16919,2020-01,132500
04422,01802,2020-01,119000
04423,19907,2020-01,162400
04424,10840,2020-01,205000
04425,34049,2020-01,312000
04426,24481,2020-01,310000
04427,07554,2020-01,105000
04428,34119,2020-01,290000
04429,03222,2020-01,152800
04430,05015,2020-01,255000
04431,28462,2020-01,167500
04432,00044,2020-01,240500
04433,31949,2020-01,143000
04434,12529,2020-01,233000
04435,27644,2020-01,123000
04436,17144,2020-01,50000
04437,02985,2020-01,57950
04438,20047,2020-01,39000
04439,27779,2020-01,67000
04440,31450,2020-01,75460
04441,18298,2020-01,58000
04442,33906,2020-01,83500
04443,26772,2020-01,167500
04444,08311,2020-01,206000
04445,17540,2020-01,24000
04446,22092,2020-01,95730
04447,12596,2020-01,129119
04448,31163,2020-01,181570
04449,01415,2020-01,66000
04450,29108,2020-01,155200
04451,20092,2020-01,178000
04452,21277,2020-01,119000
04453,30847,2020-01,21500
04454,27034,2020-01,885000
04455,21385,2020-01,279100
04456,22907,2020-01,76000
04457,24479,2020-01,55500
04458,11168,2020-01,83000
04459,06854,2020-01,123000
04460,17810,2020-01,199900
04461,04636,2020-01,171990
04462,12983,2020-01,71450
04463,16104,2020-01,82500
04464,16463,2020-01,66400
04465,09678,2020-01,116500
04466,12820,2020-01,367950
04467,32139,2020-01,97000
04468,13608,2020-01,101050
04469,33429,2020-01,123100
04470,10910,2020-01,110600
04471,24656,2020-01,79300
04472,31515,2020-01,24000
04473,28387,2020-01,51000
04474,18903,2020-01,415000
04475,10679,2020-01,168700
04476,20798,2020-01,160000
04477,23437,2020-01,227500
04478,02547,2020-01,262000
04479,03171,2020-01,31800
04480,33238,2020-01,135000
04481,11108,2020-01,301150
04482,10898,2020-01,157000
04483,01282,2020-01,315000
04484,03279,2020-01,90000
04485,30469,2020-01,80000
04486,33868,2020-01,112000
04487,13424,2020-01,170000
04488,21203,2020-01,140000
04489,27299,2020-01,112000
04490,13768,2020-01,92000
04491,14071,2020-01,80000
04492,08237,2020-01,70000
04493,08085,2020-01,131700
04494,00969,2020-01,80000
04495,33840,2020-01,238000
04496,14481,2020-01,205000
04497,31599,2020-01,128000
04498,27618,2020-01,603800
04499,07614,2020-01,37000
04500,20676,2020-01,89000
04501,13133,2020-01,269000
04502,33911,2020-01,154225
04503,12248,2020-01,142000
04504,29462,2020-01,123000
04505,23001,2020-01,93350
04506,10663,2020-01,262000
04507,25238,2020-01,102000
04508,05007,2020-01,155000
04509,08977,2020-01,132000
04510,32033,2020-01,61000
04511,23149,2020-01,235000
04512,00942,2020-01,37000
04513,02981,2020-01,46000
04514,20342,2020-01,125000
04515,19433,2020-01,117000
04516,08364,2020-01,68720
04517,27495,2020-01,204832
04518,00846,2020-01,136000
04519,14537,2020-01,174800
04520,20616,2020-01,137000
04521,08487,2020-01,103000
04522,13502,2020-01,112000
04523,13905,2020-01,238300
04524,02156,2020-01,466544
04525,19466,2020-01,88000
04526,01614,2020-01,153200
04527,24163,2020-01,133500
04528,19064,2020-01,204354
04529,22752,2020-01,368500
04530,00216,2020-01,789950
04531,04900,2020-01,82500
04532,18176,2020-01,243000
04533,02801,2020-01,220000
04534,31991,2020-01,92650
04535,25685,2020-01,537000
04536,14025,2020-01,179000
04537,02043,2020-01,102382
04538,34137,2020-01,159800
04539,33902,2020-01,116000
04540,14078,2020-01,246472.5
04541,17479,2020-01,177500
04542,17145,2020-01,98000
04543,17436,2020-01,151000
04544,13241,2020-01,363050
04545,33750,2020-01,67000
04546,28059,2020-01,93000
04547,18097,2020-01,166450
04548,17738,2020-01,116000
04549,00053,2020-01,146800
04550,12762,2020-01,150500
04551,02172,2020-01,243500
04552,24096,2020-01,280850
04553,26701,2020-01,110000
04554,03900,2020-01,158500
04555,29915,2020-01,54200
04556,12806,2020-01,128000
04557,33347,2020-01,61000
04558,05262,2020-01,111900
04559,09539,2020-01,247520
04560,02381,2020-01,57000
04561,29232,2020-01,112500
04562,27217,2020-01,370000
04563,24636,2020-01,113000
04564,24995,2020-01,74000
04565,09553,2020-01,175500
04566,06942,2020-01,42500
04567,27727,2020-01,97000
04568,05255,2020-01,79200
04569,05146,2020-01,121500
04570,00967,2020-01,151500
04571,28530,2020-01,95000
04572,25975,2020-01,170000
04573,01258,2020-01,123000
04574,21061,2020-01,165100
04575,33488,2020-01,305799
04576,15874,2020-01,67600
04577,14267,2020-01,116823
04578,24461,2020-01,193900
04579,01029,2020-01,57800
04580,07114,2020-01,119000
04581,00128,2020-01,147000
04582,34146,2020-01,120000
04583,04855,2020-01,90500
04584,06198,2020-01,19500
04585,08751,2020-01,99900
04586,19628,2020-01,217500
04587,01158,2020-01,42000
04588,21829,2020-01,175000
04589,13387,2020-01,53000
04590,17155,2020-01,18000
04591,02464,2020-01,70000
04592,15594,2020-01,95000
04593,29340,2020-01,88000
04594,32207,2020-01,114700
04595,25684,2020-01,107500
04596,23178,2020-01,75000
04597,14764,2020-01,62700
04598,25234,2020-01,121000
04599,01408,2020-01,155000
04600,21140,2020-01,59200
04601,20529,2020-01,80800
04602,11363,2020-01,164000
04603,03752,2020-01,118000
04604,27668,2020-01,408623
04605,28687,2020-01,131500
04606,07045,2020-01,96000
04607,18196,2020-01,259300
04608,14109,2020-01,290000
04609,31431,2020-01,309000
04610,06106,2020-01,46000
04611,27216,2020-01,155000
04612,19030,2020-01,289000
04613,13082,2020-01,1425900
04614,21163,2020-01,1408000
04615,04537,2020-01,402800
04616,24021,2020-01,3100000
04617,29167,2020-01,730000
04618,33681,2020-01,338000
04619,02339,2020-01,309000
04620,20945,2020-01,55000
04621,09667,2020-01,1285150
04622,09450,2020-01,110000
04623,14614,2020-01,435000
04624,18237,2020-01,1139800
04625,26973,2020-01,162000
04626,28633,2020-01,415000
04627,20477,2020-01,301350
04628,09496,2020-01,206400
04629,05790,2020-01,291000
04630,27208,2020-01,561000
04631,17852,2020-01,173000
04632,07230,2020-01,245000
04633,10571,2020-01,1170000
04634,25778,2020-01,768523
04635,32499,2020-01,564500
04636,12324,2020-01,520980
04637,21062,2020-01,281520
04638,33462,2020-01,328000
04639,08011,2020-01,317000
04640,03286,2020-01,270700
04641,25130,2020-01,147000
04642,17612,2020-01,707000
04643,07838,2020-01,1178000
04644,11549,2020-01,466000
04645,19451,2020-01,1306000
04646,16896,2020-01,728000
04647,19018,2020-01,1730000
04648,07181,2020-01,533500
04649,26121,2020-01,1640000
04650,04533,2020-01,1320000
04651,22988,2020-01,538600
04652,33533,2020-01,1106500
04653,30784,2020-01,278500
04654,32572,2020-01,512000
04655,06143,2020-01,165682
04656,13545,2020-01,224000
04657,16537,2020-01,132000
04658,22471,2020-01,391450
04659,27788,2020-01,384000
04660,19318,2020-01,382900
04661,19498,2020-01,303890
04662,21600,2020-01,487000
04663,09417,2020-01,238660
04664,01163,2020-01,62000
04665,14158,2020-01,96000
04666,00076,2020-01,95000
04667,13829,2020-01,288000
04668,30778,2020-01,160000
04669,08287,2020-01,109000
04670,07409,2020-01,99000
04671,14472,2020-01,290000
04672,19590,2020-01,103000
04673,23661,2020-01,236000
04674,12610,2020-01,182000
04675,14548,2020-01,94600
04676,27522,2020-01,55000
04677,26616,2020-01,134900
04678,19673,2020-01,334000
04679,02613,2020-01,90000
04680,05034,2020-01,344000
04681,05707,2020-01,147500
04682,20014,2020-01,205000
04683,15709,2020-01,365100
04684,32875,2020-01,200250
04685,15641,2020-01,126500
04686,29754,2020-01,139300
04687,05719,2020-01,1e+05
04688,32856,2020-01,420784
04689,13263,2020-01,156590
04690,27043,2020-01,133500
04691,13537,2020-01,42000
04692,13880,2020-01,104500
04693,18724,2020-01,43000
04694,25275,2020-01,64000
04695,12901,2020-01,225000
04696,24782,2020-01,45000
04697,01855,2020-01,119000
04698,04875,2020-01,160000
04699,22079,2020-01,126500
04700,28875,2020-01,248650
04701,00943,2020-01,72500
04702,20650,2020-01,220000
04703,06413,2020-01,92650
04704,32903,2020-01,84000
04705,02060,2020-01,74800
04706,20420,2020-01,223000
04707,27730,2020-01,235000
04708,27197,2020-01,119500
04709,17192,2020-01,132000
04710,29945,2020-01,125000
04711,19334,2020-01,253000
04712,23607,2020-01,182000
04713,21132,2020-01,231000
04714,17228,2020-01,231500
04715,29348,2020-01,170000
04716,21991,2020-01,165000
04717,03573,2020-01,113000
04718,29918,2020-01,117500
04719,00448,2020-01,338000
04720,19146,2020-01,298000
04721,30737,2020-01,251700
04722,22565,2020-01,1311953
04723,05858,2020-01,247000
04724,02790,2020-01,170000
04725,13528,2020-01,480000
04726,07858,2020-01,228655
04727,02648,2020-01,653000
04728,05118,2020-01,265000
04729,24686,2020-01,485000
04730,26927,2020-01,2e+05
04731,27615,2020-01,214900
04732,31724,2020-01,278300
04733,31797,2020-01,665000
04734,07909,2020-01,475500
04735,12417,2020-01,162200
04736,14172,2020-01,416000
04737,00440,2020-01,1155000
04738,10955,2020-01,530106
04739,03413,2020-01,182000
04740,05148,2020-01,941580
04741,26968,2020-01,397800
04742,21172,2020-01,355000
04743,11550,2020-01,736950
04744,04161,2020-01,310110
04745,27895,2020-01,147000
04746,03148,2020-01,212000
04747,19382,2020-01,163795
04748,25551,2020-01,90000
04749,05651,2020-01,160000
04750,09628,2020-01,268750
04751,11751,2020-01,194240
04752,23156,2020-01,192000
04753,07003,2020-01,193800
04754,14334,2020-01,85000
04755,21882,2020-01,7000
04756,32794,2020-01,75864.65
04757,21986,2020-01,190000
04758,09106,2020-01,161100
04759,28465,2020-01,283000
04760,06914,2020-01,239700
04761,23848,2020-01,234600
04762,12432,2020-01,246300
04763,21451,2020-01,217000
04764,16983,2020-01,79000
04765,21304,2020-01,151000
04766,23092,2020-01,279000
04767,26665,2020-01,94000
04768,06290,2020-01,110000
04769,14006,2020-01,82000
04770,06561,2020-01,180860
04771,05270,2020-01,223000
04772,26585,2020-01,195000
04773,33480,2020-01,136000
04774,03480,2020-01,283000
04775,27405,2020-01,90454
04776,02220,2020-01,196600
04777,20636,2020-01,358000
04778,05075,2020-01,185000
04779,08935,2020-01,210000
04780,21322,2020-01,592487
04781,30441,2020-01,203000
04782,28860,2020-01,770000
04783,05154,2020-01,288000
04784,09040,2020-01,199900
04785,26860,2020-01,380000
04786,25925,2020-01,622850
04787,06319,2020-01,170625
04788,22845,2020-01,540000
04789,29097,2020-01,78000
04790,01662,2020-01,125000
04791,11035,2020-01,167995
04792,13568,2020-01,93000
04793,24620,2020-01,73000
04794,04658,2020-01,130000
04795,08595,2020-01,215000
04796,17543,2020-01,325000
04797,12379,2020-01,116000
04798,05086,2020-01,33500
04799,33352,2020-01,81000
04800,27238,2020-01,78000
04801,08368,2020-01,115000
04802,27138,2020-01,270000
04803,31906,2020-01,119183
04804,19482,2020-01,142000
04805,28419,2020-01,127000
04806,29660,2020-01,649000
04807,32623,2020-01,35000
04808,00441,2020-01,208000
04809,07799,2020-01,78900
04810,33426,2020-01,99450
04811,11351,2020-01,54200
04812,32161,2020-01,79000
04813,13665,2020-01,116000
04814,10602,2020-01,136400
04815,32888,2020-01,85000
04816,19674,2020-01,48430
04817,33941,2020-01,45000
04818,31570,2020-01,44000
04819,07083,2020-01,77500
04820,16311,2020-01,132000
04821,19868,2020-01,147500
04822,01125,2020-01,75000
04823,20809,2020-01,45000
04824,15409,2020-01,323100
04825,18622,2020-01,191500
04826,05123,2020-01,119000
04827,28928,2020-01,115500
04828,29788,2020-01,139500
04829,24502,2020-01,320000
04830,01609,2020-01,799524
04831,14685,2020-01,85000
04832,21894,2020-01,106300
04833,13886,2020-01,42000
04834,31744,2020-01,81800
04835,12271,2020-01,133000
04836,00683,2020-01,63000
04837,27031,2020-01,40000
04838,28793,2020-01,245000
04839,19173,2020-01,194430
04840,31827,2020-01,115700
04841,14994,2020-01,195000
04842,11075,2020-01,62000
04843,26960,2020-01,82353
04844,10138,2020-01,91500
04845,11510,2020-01,169500
04846,25271,2020-01,148300
04847,11202,2020-01,81600
04848,08342,2020-01,75500
04849,11157,2020-01,60200
04850,24184,2020-01,149600
04851,00166,2020-01,55000
04852,21811,2020-01,135000
04853,05569,2020-01,86000
04854,28376,2020-01,162000
04855,24429,2020-01,135000
04856,14921,2020-01,56000
04857,14753,2020-01,215000
04858,33356,2020-01,115000
04859,31658,2020-01,219500
04860,06628,2020-01,82500
04861,07200,2020-01,117000
04862,31908,2020-01,59900
04863,26602,2020-01,79000
04864,06737,2020-01,60060
04865,05557,2020-01,68000
04866,31177,2020-01,3000
04867,14042,2020-01,55706
04868,15649,2020-01,44350
04869,14277,2020-01,286200
04870,12744,2020-01,124600
04871,33008,2020-01,150000
04872,27355,2020-01,108500
04873,08352,2020-01,86045.23
04874,23410,2020-01,172000
04875,29881,2020-01,105200
04876,13269,2020-01,73000
04877,14016,2020-01,263000
04878,24128,2020-01,157000
04879,05356,2020-01,89500
04880,27450,2020-01,74000
04881,13045,2020-01,355000
04882,19072,2020-01,51000
04883,09434,2020-01,90200
04884,28903,2020-01,49000
04885,13287,2020-01,83000
