Id_bien,Id_codedep_codecommune,No_voie,B_T_Q,Type_de_voie,Voie,Code_postal,Code_type_local,Type_local,Nombre_pieces_principales,Surface_Carrez_du_1er_lot
28539,04226,,,RES,L EDELWEISS,4400,2,Appartement,2,42.72
10361,06004,3,,IMP,JUAN,6160,2,Appartement,3,65.02
16005,06085,181,,VOIE,JULIA,6250,2,Appartement,3,63.53
15489,06088,15,,RUE,ASSALIT,6000,2,Appartement,4,80.27
22221,06121,3,,AV,DENIS SEMERIA,6230,2,Appartement,3,51.41
24748,06123,646,,AV,DES PLANTIERS,6700,2,Appartement,3,69.52
13099,06130,12,,RUE,ADRIEN GUEBHARD,6460,2,Appartement,1,27.7
22164,07324,113,,AV,DU HUIT MAI 1945,7300,2,Appartement,3,17.85
24114,09176,17,,RUE,PRINCIPALE,9250,2,Appartement,2,39
26718,10387,76,,AV,DU PREMIER MAI,10000,2,Appartement,3,68.66
16396,10387,62,,RUE,DU LT PIERRE MURARD,10000,2,Appartement,1,26.84
14319,10387,7,,RUE,GEORGES CLEMENCEAU,10000,2,Appartement,2,30.5
25739,11144,43,,,LES SIDRIERES,11510,1,Maison,2,37.51
13438,11258,2,,RUE,DES LAVOIRS,11120,1,Maison,4,72.97
13677,13201,3,,PAS,TIMON DAVID,13001,2,Appartement,3,73.65
17752,13212,11,,AV,DU BOUSQUETIER,13012,2,Appartement,4,80.67
30618,13213,67,,AV,DE LA ROSE,13013,2,Appartement,3,48.81
16054,14338,6,,RUE,DU GD PRE,14510,2,Appartement,1,25.54
25231,14715,1,,AV,P CASSAGNAVERE,14360,2,Appartement,2,53.7
21106,22186,6,,RUE,ETIENNE BAUDE,22370,2,Appartement,2,44.13
15137,25462,7,C,RUE,DES ECOUSSONS,25300,2,Appartement,4,72.57
18624,26058,14,,RUE,PIERRE BROSSOLETTE,26500,2,Appartement,4,77.27
08484,26058,31,,RUE,CHORIER,26500,2,Appartement,3,59
05422,27229,8,,RUE,LEO LAGRANGE,27000,2,Appartement,3,56.8
20138,29019,226,,RUE,ANATOLE FRANCE,29200,2,Appartement,4,79.92
29924,2A004,14,,BD,J ET B MAGLIOLI,20000,2,Appartement,3,66.31
29568,2A139,5002,,,MARCHETTA,20137,1,Maison,4,123.76
33236,2A362,6179,,,PADULACCIA,20144,2,Appartement,2,37.69
08435,30189,26,,RUE,DES LOMBARDS,30000,2,Appartement,2,54.01
10718,30189,58,B,AV,JEAN JAURES,30900,2,Appartement,2,33.22
00778,33032,3,,RUE,DES SOEURS,33530,2,Appartement,1,28.11
05025,33119,4,,RUE,BERNARD PALISSY,33150,2,Appartement,3,66.91
33383,33119,13,,RUE,DU HUIT MAI 1945,33150,2,Appartement,5,87.71
21244,34003,2,,RUE,DE LA ROUBINE,34300,2,Appartement,2,36.43
08964,34299,37,B,AV,GEORGES POMPIDOU,34410,2,Appartement,4,96.35
33110,34301,9077,,CITE,DU CHATEAU VERT,34200,2,Appartement,5,73.85
01722,38563,15,,RUE,MONTGOLFIER,38500,2,Appartement,1,22.63
01971,43177,3,,RUE,DU REPOS,43140,2,Appartement,4,90.28
11749,44036,16,,PL,SAINT NICOLAS,44110,2,Appartement,3,57.61
03614,44055,105,,BD,DE L OCEAN,44500,2,Appartement,2,49.58
18251,44055,19,,QUAI,RAGEOT DE LA TOUCHE,44500,2,Appartement,1,26.08
05044,44055,6,,ALL,DU MARECHAL FERRANT,44500,2,Appartement,3,64.59
20938,44109,1,,RUE,DE STRASBOURG,44000,2,Appartement,3,49.78
09001,44109,3,,RUE,LINNE,44100,2,Appartement,5,134.36
07585,44109,66,,RUE,NOIRE,44000,2,Appartement,2,38.64
21391,44132,10,,AV,VILLES CHEVISSENS,44380,2,Appartement,4,100.73
07362,44132,3,,AV,DES COLS VERTS,44380,2,Appartement,3,63.84
25878,44210,2,,AV,BARBARA,44570,2,Appartement,2,29.19
25357,45191,7,,RUE,DE LA PILONNE,45330,2,Appartement,1,30.44
02998,49007,5,B,RUE,MONTESQUIEU,49000,2,Appartement,4,65.49
23474,50147,3,,RUE,DU CLOS DU PUITS,50200,2,Appartement,3,58.67
14398,50218,8,,RUE,DU ROCHER,50400,2,Appartement,1,38.59
33882,51454,21,B,AV,HENRI FARMAN,51100,2,Appartement,1,16.9
23962,51643,12,,RUE,ROGER THOMAS,51530,2,Appartement,4,61.44
23678,53147,30,,PL,GAMBETTA,53100,2,Appartement,2,47.96
23020,54261,30,,RUE,DU PONT SAINT JULES,54440,2,Appartement,2,38.06
15217,59178,29,,PL,ROBERT SCHUMAN,59500,2,Appartement,3,61.38
03821,59350,69,,RUE,NEGRIER,59800,2,Appartement,4,85.36
24880,62826,9,,AV,DE QUENTOVIC,62520,2,Appartement,2,34.69
00102,64409,10,,IMP,DE LA PASSERELLE,64400,1,Maison,4,72.52
05230,64445,4,,AV,GASTON LACOSTE,64000,2,Appartement,1,22.2
22396,64445,3,,RUE,DE BOYRIE,64000,2,Appartement,2,41.75
16673,65388,5411,,,LE PLA D ADET,65170,2,Appartement,1,27.39
03045,69034,11,,RUE,JEAN MOULIN,69300,2,Appartement,2,45.77
10468,69256,50,,RUE,JEAN ET JOSEPHINE PEYRI,69120,2,Appartement,4,74.16
09117,69266,142,,AV,ROGER SALENGRO,69100,2,Appartement,3,64.68
11657,69384,10,A,RUE,JACQUARD,69004,2,Appartement,5,141.41
07417,69386,36,,RUE,TETE D'OR,69006,2,Appartement,3,47.19
00236,73008,124,,AV,DE ST SIMOND,73100,2,Appartement,4,85.23
00135,73114,1028,,RTE,DE L ENVERS,73590,2,Appartement,1,70
18737,73227,367,,RUE,DU JARDIN ALPIN,73120,2,Appartement,1,15.05
18673,74012,21,,AV,PASTEUR,74100,2,Appartement,4,85.95
25494,74256,198,,RUE,BELLEVUE,74700,2,Appartement,2,41.44
17242,74305,10,,RUE,DU BUET,74100,2,Appartement,4,93.25
08391,75102,216,,RUE,SAINT DENIS,75002,2,Appartement,4,88.36
03810,75106,58,,RUE,DU CHERCHE MIDI,75006,2,Appartement,3,50.98
04278,75108,3,,RUE,DE TEHERAN,75008,2,Appartement,1,74.62
16960,75109,51,,RUE,DE DUNKERQUE,75009,2,Appartement,1,11.83
07363,75111,3,,PAS,DE L ASILE,75011,2,Appartement,1,9.36
12209,75111,2,B,RUE,DE NICE,75011,2,Appartement,4,95.2
30676,75112,260,,AV,DAUMESNIL,75012,2,Appartement,2,32.41
06521,75112,223,,RUE,DE CHARENTON,75012,2,Appartement,2,30.85
29141,75114,14,,RUE,DU LOING,75014,2,Appartement,3,51.07
23900,75115,11,B,RUE,SEXTIUS MICHEL,75015,2,Appartement,4,80.04
16180,75115,152,,RUE,DE JAVEL,75015,2,Appartement,2,59.07
05715,75116,1,,RUE,EDOUARD FOURNIER,75016,2,Appartement,5,221.5
32601,75117,53,,RUE,DE TOCQUEVILLE,75017,2,Appartement,4,80.45
33661,75118,47,T,RUE,D ORSEL,75018,2,Appartement,4,84
04755,75119,34,,RUE,DE LORRAINE,75019,2,Appartement,2,50.1
29407,76540,30,,PL,DES CARMES,76000,2,Appartement,3,74.09
24226,76540,20,,RUE,DU NORD,76000,2,Appartement,3,82.17
05541,76540,11,,AV,JACQUES CHASTELLAIN,76000,2,Appartement,3,61.8
22878,77268,94,,RUE,DES LABOURS,77700,2,Appartement,2,38.35
08323,77296,19,,AV,DE ROSSO,77550,2,Appartement,4,75.51
00914,77436,39,,AV,DU GD MORIN,77169,2,Appartement,3,65.71
12958,77513,1,,RUE,DE LA MAILLETTE,77124,2,Appartement,3,60.64
15385,78126,10,,,RES DU BEL EBAT,78170,2,Appartement,4,77.67
06381,78418,9,,RUE,FELICIEN LESAGE,78360,2,Appartement,3,55.09
20613,78646,55,,AV,DE SAINT CLOUD,78000,2,Appartement,3,82.53
08460,78672,3,,ALL,DU CHATEAU DE MIGNEAUX,78670,2,Appartement,1,26.09
23269,79191,30,,RUE,E PROUST CHAUMETTE,79000,2,Appartement,4,74.69
24883,83041,9,B,RUE,DE LA BOUCHERIE,83830,2,Appartement,2,21
07509,83129,50,,CHE,GRAND CHRESTIAN,83140,2,Appartement,1,22.89
31951,83129,150,,ALL,DE LA PINEDE,83140,2,Appartement,2,27.87
24492,83137,4,,PL,GUSTAVE LAMBERT,83000,2,Appartement,1,39.8
14210,83144,6,,PL,CAMILLE PELLETAN,83160,2,Appartement,1,20.63
03301,85163,9001,,RES,DU NOUVEAU PORT,85330,2,Appartement,2,34
10428,88087,4,,RUE,DU GENERAL DE GAULLE,88000,2,Appartement,2,42.68
28805,91223,16,,RUE,DE CHARPEAUX,91150,2,Appartement,2,34.6
28016,91570,5,,RUE,CHABRIER,91240,2,Appartement,4,89
17759,92004,11,,RUE,ROBERT DUPONT,92600,2,Appartement,1,21.75
08946,92025,112,,RUE,SAINT DENIS,92700,2,Appartement,2,30.94
08250,92040,127,,AV,DU GEN DE GAULLE,92130,2,Appartement,2,32.1
18821,92044,7,,RUE,HENRI BARBUSSE,92300,2,Appartement,2,45.03
23576,92051,17,,AV,DE BRETTEVILLE,92200,2,Appartement,3,78
05478,92063,288,,AV,NAPOLEON BONAPARTE,92500,2,Appartement,3,59.87
28806,93001,16,,RUE,HENRI BARBUSSE,93300,2,Appartement,2,26.51
20862,93048,9,,RUE,CARNOT,93100,2,Appartement,2,22.15
28772,93077,93,,BD,D AULNAY,93250,2,Appartement,1,32.18
17682,94001,24,,ALL,DES CEDRES,94480,2,Appartement,4,69.23
00864,94022,35,,AV,DE LA FOLIE,94600,1,Maison,3,108.58
27195,94041,30,,RUE,VEROLLOT,94200,2,Appartement,2,22.84
06687,94060,30,,AV,DU MAINE,94510,1,Maison,4,84.87
13834,94075,37,,RUE,DE BRUNOY,94440,1,Maison,3,192.14
02888,95197,16,,RUE,HENRI DUNANT,95170,2,Appartement,3,63
27198,974411,30,,RUE,VOLTAIRE,97400,2,Appartement,3,58.74
17497,05098,5243,,,LE LACAS,5200,2,Appartement,2,38.5
29903,06030,15,,RUE,DES MOULIERES,6110,2,Appartement,2,56.71
31039,06030,290,,RUE,SAINT SAUVEUR,6110,2,Appartement,2,37.49
14150,06077,5386,,,PEIRA CAVA CENTRE,6440,2,Appartement,4,79.2
32803,06088,3,,RUE,DU CONGRES,6000,2,Appartement,1,26.2
23973,06104,13,,AV,FRANCOIS DE MONLEON,6190,2,Appartement,3,51.16
19697,07349,10,,AV,LOUIS ANTERIOU,7800,2,Appartement,2,36.36
33790,10323,9,,IMP,DU CHANT DE L ALOUETTE,10100,2,Appartement,3,138.04
09593,10387,4,,MAIL,DES CHARMILLES,10000,2,Appartement,5,91.59
23631,10387,18,,RUE,DE PREIZE,10000,2,Appartement,4,101.89
00210,11170,12,,RUE,DE LA CALUCHE TR,11430,2,Appartement,2,31.64
05261,11262,119,,MAIS,DE LA PLAGE   (PLAGE),11100,2,Appartement,2,22.46
01865,13203,21,,RUE,LAUTARD,13003,2,Appartement,2,34
12962,14715,1,,RUE,DENAIN,14360,2,Appartement,3,83.59
22332,22162,9179,,RUE,DES HUIT PATRIOTES,22500,2,Appartement,2,36.22
26361,26198,23,,RUE,ARTHUR RIMBAUD,26200,2,Appartement,3,68.69
25876,26252,2,A,AV,FRANCOIS MITTERRAND,26800,2,Appartement,2,49.14
13280,28085,16,,RUE,DANIELE CASANOVA,28000,2,Appartement,1,30.83
22161,29019,11,,RUE,DU DOURJACQ,29200,2,Appartement,3,57.25
07491,31555,5,,IMP,OCTAVE SAGE,31100,1,Maison,5,114.81
05052,33544,8,,RUE,HENRI DE BOURNAZEL,33123,2,Appartement,3,34.93
06971,33544,8,,RUE,HENRI DE BOURNAZEL,33123,2,Appartement,2,35.49
31750,34344,246,,ALL,DES PHENICIENS,34280,2,Appartement,2,22.03
27539,35238,75,,RUE,ALPHONSE GUERIN,35000,2,Appartement,1,16.89
01720,35238,15,,RUE,LOBINEAU,35000,2,Appartement,1,14.54
00678,35288,26,,QUAI,DE TRICHET,35400,2,Appartement,2,28.59
26163,37261,30,,RUE,DU DOCTEUR HERPIN,37000,2,Appartement,1,42.94
08060,38567,319,,RUE,DES CHARDONS BLEUS,38410,2,Appartement,1,17.2
08974,39470,70,,IMP,DES ECUREUILS,39220,2,Appartement,2,44.8
10520,47201,61,,AV,MICHEL RICARD,47520,2,Appartement,3,63.94
21328,59014,15,,RUE,FAIDHERBE,59410,2,Appartement,2,51.47
28925,59163,311,,RUE,VERTE,59170,2,Appartement,2,53.44
05296,59507,200,,RUE,ROGER SALENGRO,59790,2,Appartement,2,41.13
00800,60500,3,T,AV,DE LA REPUBLIQUE,60330,1,Maison,4,80.11
13676,64189,3,,IMP,UHARTIA,64500,2,Appartement,3,58.67
13634,65059,28,,RTE,DE TOULOUSE,65200,2,Appartement,4,104
27161,65295,3,,RUE,D ETS MARCATS,65120,2,Appartement,2,24.44
14498,69010,90,,RUE,GABRIEL PERI,69210,2,Appartement,3,72.17
25034,69019,42,,RUE,MARECHAL FOCH,69220,2,Appartement,2,49.8
31579,69384,18,,RUE,DENFERT ROCHEREAU,69004,2,Appartement,3,48.74
10646,69385,23,,RUE,DES AQUEDUCS,69005,2,Appartement,2,64.64
28922,69386,3,,RUE,LAURENT VIBERT,69006,2,Appartement,1,22.78
22656,69387,18,,RUE,LIEUTENANT COLONEL GIRARD,69007,2,Appartement,3,72.32
09087,69387,28,,RUE,DES GIRONDINS,69007,2,Appartement,1,28.03
21745,73015,5051,L,,IMM LA GENETTE,73550,2,Appartement,1,26.6
11675,74069,105,,IMP,DES MESANGES,74520,2,Appartement,4,86.33
05474,74153,2600,,RTE,DE BELLEVUE,74380,2,Appartement,3,66.17
29939,75104,23,,QUAI,AUX FLEURS,75004,2,Appartement,1,19.5
12032,75109,63,,RUE,DE CLICHY,75009,2,Appartement,1,24.54
08069,75110,5,,RUE,ST VINCENT DE PAUL,75010,2,Appartement,3,60.6
26255,75111,40,,AV,DE LA REPUBLIQUE,75011,2,Appartement,1,8.21
17297,75111,146,,RUE,DU CHEMIN VERT,75011,2,Appartement,2,34.05
28176,75111,84,,AV,PHILIPPE AUGUSTE,75011,2,Appartement,1,16.58
04957,75111,55,,BD,DE CHARONNE,75011,2,Appartement,4,88.17
16469,75112,96,,RUE,DU FBG ST ANTOINE,75012,2,Appartement,2,28.91
09037,75113,3,,RUE,DES FRIGOS,75013,2,Appartement,2,49.68
32758,75114,22,,BD,EDGAR QUINET,75014,2,Appartement,1,28.29
29058,75115,110,B,AV,DE SUFFREN,75015,2,Appartement,5,105.95
25947,75115,51,,PL,SAINT CHARLES,75015,2,Appartement,2,23.1
18631,75118,150,,AV,DE SAINT OUEN,75018,2,Appartement,2,26.76
22835,75118,6,,PAS,DE CLICHY,75018,2,Appartement,1,9.05
17465,75118,46,B,RUE,CAULAINCOURT,75018,2,Appartement,2,53.02
10256,75119,19,,RUE,CLAVEL,75019,2,Appartement,1,12.06
12218,76498,114,,AV,JEAN JAURES,76140,2,Appartement,2,53.65
27689,76540,29,,RTE,DE DARNETAL,76000,2,Appartement,3,76.61
03489,78146,103,,RUE,DES LANDES,78400,2,Appartement,3,64.39
19223,78208,28,,VC,LES NOUVEAUX HORIZONS,78990,2,Appartement,4,84.35
12607,78322,4,,RUE,DES PINCEAUTEUSES,78350,1,Maison,4,99.46
22865,78623,8,,PL,DE L ANCIENNE ORANGERIE,78490,2,Appartement,1,38.27
30892,83062,189,,RUE,JACQUES DUCLOS,83130,2,Appartement,5,104.65
13742,83069,31,,RUE,BOURGNEUF,83400,2,Appartement,2,26.23
07848,83129,345,,AV,JOSEPH RAYNAUD,83140,2,Appartement,2,26.56
19756,91136,11,,RUE,DE LA DIVISION LECLERC,91160,1,Maison,3,34.29
22042,91687,33,,RUE,FRANCOEUR,91170,2,Appartement,3,67.01
26766,92002,1,,RUE,DE L EGLISE,92160,2,Appartement,3,52.84
13696,92007,3,,RUE,DES FOSSES,92220,2,Appartement,2,50.3
18647,92019,18,,AV,DES QUATRE CHEMINS,92290,2,Appartement,5,105.75
07557,92051,6,,RUE,DE L EGLISE,92200,2,Appartement,2,36.86
33475,92062,2,,RUE,ANATOLE FRANCE,92800,2,Appartement,2,29.66
11759,92062,17,,RUE,DES PAVILLONS,92800,2,Appartement,2,43.84
03212,92071,2,,RUE,DES ECOLES,92330,2,Appartement,3,66.13
10730,93051,15,,SEN,DES PIOTTES,93160,2,Appartement,1,34.07
20358,93062,34,,ALL,THIELLEMENT,93340,2,Appartement,2,64.17
00344,94003,15,,RUE,DE CHINON,94110,2,Appartement,2,34.02
20753,94028,7,,RUE,PAUL GAUGUIN,94000,2,Appartement,3,74.87
15995,01247,5245,,,LES MARS,1410,2,Appartement,2,30.98
32567,01354,461,,RUE,JEAN-JACQUES ROUSSEAU,1630,2,Appartement,5,132.16
16500,06004,22,B,BD,DU VAL CLARET,6600,2,Appartement,1,22.54
32969,06004,49,,BD,RAYMOND POINCARE,6160,2,Appartement,2,38.96
33143,06161,589,,RTE,DU BORD DE MER,6270,2,Appartement,1,25.03
16004,06161,9010,,MRN,BAIE DES ANGES BARONNET,6270,2,Appartement,1,23.98
00476,07010,2,,CHE,DE LAPRAS,7100,2,Appartement,3,52.26
15775,07042,9,B,AV,PIERRE BROSSOLETTE,7700,2,Appartement,4,74.4
28089,10387,33,,RUE,GEORGES SEURAT,10000,2,Appartement,4,82.41
12284,11145,488,,RES,LES EAUX VIVES 2,11560,1,Maison,2,27.65
16017,11170,3,,RES,LA GRANDE VOILE,11430,2,Appartement,2,25.85
27719,11202,50,,,LES CYCLADES LA FRANQUI,11370,1,Maison,2,39.58
20587,11203,51,,AV,MARECHAL FOCH,11200,2,Appartement,3,74.58
33580,13201,31,,RUE,ESPERANDIEU,13001,2,Appartement,3,54.36
27535,13203,73,,RUE,CLOVIS HUGUES,13003,2,Appartement,3,49.9
29327,13203,25,,RUE,LOUIS MOURONVAL,13003,2,Appartement,3,72.01
12789,13211,30,,AV,RAOUL FOLLEREAU,13011,2,Appartement,4,85.44
31975,13212,38,,TRA,TRIVIER,13012,2,Appartement,2,40.44
26159,13214,487,,RUE,JEAN QUEILLAU,13014,2,Appartement,4,76.86
33291,14754,9002,,VC,RES DEAUVILLE 2000,14640,2,Appartement,2,24.11
13293,17207,16,T,IMP,DE L OISELIERE,17111,2,Appartement,2,33.03
30630,18033,9,B,RUE,LOUIS MALLET,18000,2,Appartement,1,30.92
00762,22179,3,,RUE,DE LA CHOUANIERE,22240,1,Maison,3,60.76
18729,24226,34,,RTE,DE BERGERAC,24230,1,Maison,2,46.68
32491,25073,35,,RTE,DE LA VALLEE,25870,2,Appartement,4,92.04
05436,28085,5,,RUE,DE LA RESIDENCE FLEURIE,28000,2,Appartement,3,60.43
07590,28134,7,,PL,LOUIS PHILIPPE,28100,2,Appartement,4,78.28
28076,29019,24,,RUE,DE POUL AR BACHET,29200,2,Appartement,3,51.97
17943,29019,42,,RUE,PAUL BERT,29200,2,Appartement,3,60.54
26275,2A004,6,,,JARDINS DE CAMPO DELL'ORO,20090,2,Appartement,3,55.85
25376,2A004,9020,C,RES,GENETS D'ALZO,20090,2,Appartement,3,74.69
24645,2A324,5260,,,CASAMAJO,20163,2,Appartement,3,87.25
24084,30061,16,,RUE,RENE CORDILHAC,30190,2,Appartement,3,114.95
10601,30189,9,,RUE,DES CALQUIERES,30000,2,Appartement,4,89.1
09661,33005,5,,AV,LOUIS LAMOTHE,33510,2,Appartement,3,60.24
08163,33051,1,,ALL,MAURICE LAFON,33380,2,Appartement,2,38.66
30753,33063,10,,RUE,SAUMENUDE,33800,2,Appartement,2,30.69
12968,33063,1,,RUE,DU DOCTEUR ROCAZ,33000,2,Appartement,1,24.62
24048,33162,15,,RUE,DES FRERES LUMIERE,33320,2,Appartement,3,53.44
09055,33199,8,,AV,MAL DE LATTRE DE TASSIGNY,33470,2,Appartement,3,58.75
08290,33243,16,,AV,GEORGES POMPIDOU,33500,2,Appartement,2,34.25
04099,33318,19,,AV,DU STADE,33600,1,Maison,4,89.05
09868,33435,26,,CRS,GAMBETTA,33490,2,Appartement,2,44.45
11511,33527,14,,RUE,SAINT ANDRE,33470,2,Appartement,3,58.59
05088,34150,118,,AV,DES CAMPINGS,34340,2,Appartement,2,20.43
23777,34172,7,,RUE,DES AMARYLLIS,34070,2,Appartement,1,19.57
09575,34301,35,,RUE,MONTMORENCY,34200,2,Appartement,1,52.44
31656,35093,12,,RUE,DES VERGERS,35800,2,Appartement,3,56.9
29386,35238,3,,RUE,DE L HORLOGE,35000,2,Appartement,3,62.19
10414,35238,4,A,RUE,LEPERDIT,35000,2,Appartement,2,35.02
08367,35281,2,,RUE,MARGUERITE YOURCENAR,35136,2,Appartement,4,79.17
28341,35288,3,,RUE,DE LA CRX DES MARAIS,35400,2,Appartement,2,52.32
31958,37261,2,,RUE,CHARLES DE FOUCAULD,37200,2,Appartement,1,26.87
14494,38061,90,A,CHE,DU GAY,38500,1,Maison,4,102.7
12295,38185,1,,BD,EDOUARD REY,38000,2,Appartement,2,43.48
11281,38279,5099,,,PONT DE CHAMP,38220,1,Maison,3,108
17311,38421,16,,RUE,AUGUSTE BLANQUI,38400,2,Appartement,3,61.64
13037,38562,103,,CHE,DU MANIGUET,38220,2,Appartement,3,68.32
24414,38563,31,,RUE,DES CHEVREUILS,38500,2,Appartement,3,64.5
19902,39300,15,,CHE,DE MANCY,39000,2,Appartement,1,14.69
33747,40184,7,,RUE,DE LA POSTE,40200,2,Appartement,3,100
21605,42071,6,,BD,DES ETINES,42120,2,Appartement,1,16
27984,42187,41,,RUE,DU PRESIDENT WILSON,42300,2,Appartement,3,52.21
17340,42207,2,,PL,LOUIS COMTE,42400,2,Appartement,4,72.31
15069,44026,22,,BD,AMPERE,44470,2,Appartement,2,41.88
23575,44109,1,,BD,ALEXANDRE MILLERAND,44200,2,Appartement,2,50.56
05068,44109,7,,RUE,DU CHER,44000,2,Appartement,3,67
29212,44143,18,,RUE,EUGENE CHARTIER,44400,2,Appartement,3,55.76
33611,44143,4,,ALL,DE GASCOGNE,44400,2,Appartement,5,82.37
15273,44162,37,,RUE,DE LA CHICOTIERE,44800,2,Appartement,1,13.79
04456,44169,5,,VEN,DE CEPHEE,44450,1,Maison,4,89.17
12980,44176,1,,RUE,JULES VERNE,44550,2,Appartement,3,57.18
14114,45146,51,,RUE,GENERAL LECLERC,45240,2,Appartement,2,35.5
01600,45234,10,,RUE,MAL FOCH,45000,2,Appartement,2,45.55
02054,45234,4,,PL,DE LA BASCULE,45100,2,Appartement,2,42.05
33897,47001,9004,,RUE,TOLSTOI,47000,2,Appartement,2,44.99
30256,54115,33,,RUE,GABRIEL BOUR,54250,2,Appartement,2,36.42
29222,54395,19,,BD,D AUSTRASIE,54000,2,Appartement,3,58.73
18539,54395,15,,COUR,DES ARTS,54000,2,Appartement,5,145.2
12327,54395,10,,RUE,DE SERRE,54000,2,Appartement,2,49.4
10335,54482,26,,AV,CARNOT,54130,2,Appartement,3,62.25
06388,54482,9001,,,RES SAINT JEAN,54130,2,Appartement,4,71.11
16394,56114,6080,,CHEM,DE PORT MARIA,56360,1,Maison,2,28.8
04596,56186,8,,PL,HOCHE,56170,2,Appartement,2,52.05
32095,59378,309,,AV,DE LATTRE DE TASSIGNY,59700,2,Appartement,3,58.8
23826,60172,1,,RUE,DU CLOS DES VIGNES,60580,2,Appartement,2,92.82
23940,60346,12,B,RUE,DE L'EGLISE,60260,2,Appartement,1,46.5
00660,62160,25,,RUE,HIPPOLYTE DARRE,62200,2,Appartement,4,93.63
23990,62193,13,,RUE,JUBILIN,62100,2,Appartement,2,35.9
21066,64122,4,,RUE,PEYROLOUBILH,64200,2,Appartement,3,62.03
12723,64422,7,,ALL,DU FRONTON,64400,1,Maison,3,62.73
09765,64483,8,,ALL,LEON DONGAITZ,64500,2,Appartement,3,61.4
20540,69034,5,,MTE,DU BELVEDERE,69300,2,Appartement,4,89.76
05017,69259,30,,BD,DU DOC COBLOD,69200,2,Appartement,3,66.9
06459,69266,54,,RUE,GEORGES COURTELINE,69100,2,Appartement,1,19.68
09416,69276,18,,RUE,FINE,69320,2,Appartement,3,56.17
29339,69382,26,,RUE,NEUVE,69002,2,Appartement,4,89.51
33615,69382,4,,QUAI,RAMBAUD,69002,2,Appartement,1,37.12
19540,69385,8,B,RUE,DES AQUEDUCS,69005,2,Appartement,3,65
23752,69385,8,B,RUE,DES AQUEDUCS,69005,2,Appartement,3,72.96
04141,69388,2,,RUE,PIERRE SONNERAT,69008,2,Appartement,1,21.16
21710,69389,27,,RUE,DU BOURBONNAIS,69009,2,Appartement,1,12.27
19547,72181,81,,RUE,DE LAIGNE,72100,2,Appartement,3,54.14
10692,73150,5734,,,IMM L AGATE,73210,2,Appartement,1,21.52
30086,73150,5628,,RES,LA LICORNE IV,73210,2,Appartement,2,27.08
18383,73307,5329,,RES,LES LUMIERES DE NEIGE II,73450,2,Appartement,3,39.88
30277,73307,5313,,RES,LE CARIBOU I,73450,2,Appartement,2,27.51
05673,74010,7,,RUE,DU QUART D AMONT,74960,2,Appartement,3,71.58
26889,74056,1247,,RTE,COUTTET CHAMPION,74400,2,Appartement,4,51.19
23339,74208,734,,AV,DU DOCTEUR JACQUES ARNAUD,74480,2,Appartement,3,94.1
09900,74243,2,,RTE,DES VIGNES,74160,2,Appartement,1,28.46
32124,75101,8,,RUE,SAINT HYACINTHE,75001,2,Appartement,4,139.9
04578,75102,75,,BD,DE SEBASTOPOL,75002,2,Appartement,3,56.89
28255,75103,60,,RUE,DU VERTBOIS,75003,2,Appartement,2,31.57
20970,75103,14,,RUE,DE LA CORDERIE,75003,2,Appartement,3,57.97
23112,75103,97,,RUE,DE TURENNE,75003,2,Appartement,3,56.78
26379,75106,35,,RUE,DE SEINE,75006,2,Appartement,1,17.08
07339,75107,26,,RUE,VANEAU,75007,2,Appartement,2,34.44
05635,75108,17,,RUE,DE LA TREMOILLE,75008,2,Appartement,2,50.28
05102,75108,17,,RUE,DE CASTELLANE,75008,2,Appartement,3,49.51
11109,75110,210,,RUE,DU FBG ST MARTIN,75010,2,Appartement,1,10.1
11240,75111,42,,RUE,DE LA FOLIE MERICOURT,75011,2,Appartement,2,30.28
15485,75112,14,,RUE,GOSSEC,75012,2,Appartement,2,27.8
08860,75112,27,,AV,LEDRU ROLLIN,75012,2,Appartement,3,76.72
06779,75113,69,,RUE,DUNOIS,75013,2,Appartement,2,46.02
06752,75113,36,,RUE,DU MOULIN DES PRES,75013,2,Appartement,1,29.64
14969,75113,16,,RUE,DES RECULETTES,75013,2,Appartement,2,43.88
19367,75115,16,,PL,ADOLPHE CHERIOUX,75015,2,Appartement,1,20.7
28868,75115,71,,RUE,DU THEATRE,75015,2,Appartement,4,73.37
10156,75116,117,,BD,MURAT,75016,2,Appartement,3,86.55
16843,75116,24,,RUE,CLAUDE LORRAIN,75016,2,Appartement,4,129.06
18009,75116,78,,RUE,MICHEL ANGE,75016,2,Appartement,3,53.8
30030,75116,1,,VLA,CHANEZ,75016,2,Appartement,2,63.01
01632,75116,11,,RUE,RENE BAZIN,75016,2,Appartement,5,89.59
25044,75117,5,B,PAS,DOISY,75017,2,Appartement,1,25.82
16751,75117,136,,BD,MALESHERBES,75017,2,Appartement,4,78.85
03613,75117,10,,RUE,SAUSSURE,75017,2,Appartement,2,32.07
05832,75118,15,,RUE,JACQUES KABLE,75018,2,Appartement,3,44.51
19555,75119,9,,AV,DE LAUMIERE,75019,2,Appartement,3,37.45
23022,75120,31,,RUE,DES ENVIERGES,75020,2,Appartement,4,73.51
22325,76164,9001,,LOT,BOIELDIEU,76490,2,Appartement,3,87.88
10623,76498,9020,,RUE,PAUL LANGEVIN,76140,2,Appartement,4,67
21459,76540,18,,RUE,SAINT GERVAIS,76000,2,Appartement,1,30.64
